date,hour,predicted_temperature,actual_temperature
2024-02-24,6,23.619191107787206,26.95978698730471
2024-02-24,7,24.499350836314562,28.263787841796898
2024-02-24,8,25.025287482538758,29.069619750976585
2024-02-24,9,25.114764269846393,29.45455322265628
2024-02-24,10,24.743138962018733,29.49762878417971
2024-02-24,11,23.852474738859037,29.16620788574221
2024-02-24,12,22.09484938814245,28.153924560546898
2024-02-24,13,19.40749812698839,26.243981933593773
2024-02-24,14,16.859428321066403,24.014794921875023
2024-02-24,15,15.207423839350668,22.05245361328128
2024-02-24,16,14.184528210600364,20.73713073730471
2024-02-24,17,13.48503076117509,19.679788208007835
2024-02-24,18,13.081809163566746,18.9028259277344
2024-02-24,19,13.052034683436245,18.505517578125023
2024-02-24,20,13.190851532864325,17.676370239257835
2024-02-24,21,13.39312832004795,16.925561523437523
2024-02-24,22,13.7079433257198,16.24842224121096
2024-02-24,23,14.323298995562293,15.705590820312525
2024-02-25,0,14.499248416096803,15.24158630371096
2024-02-25,1,14.614116464061548,14.800805664062525
2024-02-25,2,14.661456239734271,14.440026855468773
2024-02-25,3,16.3576860726225,16.67621765136721
2024-02-25,4,19.598072224990627,20.730813598632835
2024-02-25,5,21.953895339796148,24.044534301757835
2024-02-25,6,23.601350472071545,26.4733825683594
2024-02-25,7,24.481510200598905,28.5012145996094
2024-02-25,8,25.0074468468231,29.2990661621094
2024-02-25,9,25.096923634130732,29.6362243652344
2024-02-25,10,24.725298326303076,29.652154541015648
2024-02-25,11,23.83463410314338,29.321710205078148
2024-02-25,12,22.077008752426785,28.373590087890648
2024-02-25,13,19.389657491272732,26.4804626464844
2024-02-25,14,16.841587685350746,24.58973083496096
2024-02-25,15,15.189583203635006,23.084008789062523
2024-02-25,16,14.166687574884707,21.827325439453148
2024-02-25,17,13.467190125459428,20.69049987792971
2024-02-25,18,13.063968527851085,20.039468383789085
2024-02-25,19,13.034194047720588,19.81855163574221
2024-02-25,20,13.173010897148664,19.508218383789085
2024-02-25,21,13.375287684332289,19.493585205078148
2024-02-25,22,13.690102690004142,19.384378051757835
2024-02-25,23,14.305458359846632,19.31759033203128
2024-02-26,0,14.481407780381145,19.168862915039085
2024-02-26,1,14.59627582834589,19.34235534667971
2024-02-26,2,14.64361560401861,19.39460144042971
2024-02-26,3,16.33984543690684,20.538858032226585
2024-02-26,4,19.58023158927497,22.30494079589846
2024-02-26,5,21.936054704080483,24.55733642578128
2024-02-26,6,23.583509836355887,26.510430908203148
2024-02-26,7,24.463669564883247,28.38108215332033
2024-02-26,8,24.989606211107436,29.561334228515648
2024-02-26,9,25.079082998415075,30.68726501464846
2024-02-26,10,24.707457690587418,31.187661743164085
2024-02-26,11,23.816793467427722,30.90455017089846
2024-02-26,12,22.059168116711128,29.79512939453128
2024-02-26,13,19.371816855557075,27.705361938476585
2024-02-26,14,16.823747049635084,26.18866882324221
2024-02-26,15,15.171742567919349,25.20896301269533
2024-02-26,16,14.148846939169045,24.357766723632835
2024-02-26,17,13.44934948974377,23.827722167968773
2024-02-26,18,13.046127892135427,22.984887695312523
2024-02-26,19,13.016353412004927,21.630212402343773
2024-02-26,20,13.155170261433007,21.13953552246096
2024-02-26,21,13.357447048616631,20.754663085937523
2024-02-26,22,13.672262054288481,20.527978515625023
2024-02-26,23,14.287617724130975,20.076226806640648
2024-02-27,0,14.463567144665488,19.70577392578128
2024-02-27,1,14.578435192630229,19.434838867187523
2024-02-27,2,14.625774968302952,19.314782714843773
2024-02-27,3,16.322004801191184,21.27686462402346
2024-02-27,4,19.56239095355931,24.18355712890628
2024-02-27,5,21.918214068364826,26.84449157714846
2024-02-27,6,23.56566920064023,29.03186950683596
2024-02-27,7,24.445828929167586,30.793862915039085
